"Path","File","Date Acquired","Sample","Misc"
"C:\Data\Megan\hybrid toadflaxes\","DalmatianToadflaxPooled.D","05 Mar 2025  10:14    ","Dalmatian Toadflax Pooled"," "
"TIC: DalmatianToadflaxPooled.D\data.ms"
8.286,211641.000
8.289,219549.000
8.293,211605.000
8.296,204969.000
8.299,209987.000
8.302,208498.000
8.305,208510.000
8.308,202429.000
8.312,205154.000
8.315,205713.000
8.318,194635.000
8.321,198640.000
8.324,194923.000
8.327,215580.000
8.331,204524.000
8.334,210197.000
8.337,221403.000
8.340,241408.000
8.343,252116.000
8.346,295198.000
8.349,343761.000
8.353,425390.000
8.356,487677.000
8.359,579494.000
8.362,694281.000
8.365,786520.000
8.368,871503.000
8.372,940918.000
8.375,993036.000
8.378,1021160.000
8.381,1005750.000
8.384,955125.000
8.387,901012.000
8.391,826588.000
8.394,761097.000
8.397,680076.000
8.400,624246.000
8.403,579822.000
8.406,545499.000
8.410,504292.000
8.413,504760.000
8.416,481387.000
8.419,467692.000
8.422,476999.000
8.425,480465.000
8.429,489741.000
8.432,531356.000
8.435,561832.000
8.438,628072.000
8.441,665563.000
8.444,753353.000
8.447,813798.000
8.451,885185.000
8.454,944034.000
8.457,961247.000
8.460,964260.000
8.463,976746.000
8.466,930573.000
8.470,884932.000
8.473,856120.000
8.476,761846.000
8.479,706152.000
8.482,657866.000
8.485,584007.000
8.489,555776.000
8.492,538295.000
8.495,504341.000
8.498,491677.000
8.501,467075.000
8.504,452753.000
8.508,442240.000
8.511,427876.000
8.514,419896.000
8.517,398676.000
8.520,391083.000
8.523,379487.000
8.527,368385.000
8.530,351184.000
8.533,345998.000
8.536,339835.000
8.539,338488.000
8.542,323667.000
8.546,327815.000
8.549,328924.000
8.552,321818.000
8.555,327669.000
8.558,323333.000
8.561,326818.000
8.565,319921.000
8.568,338893.000
8.571,330570.000
8.574,339734.000
8.577,345234.000
8.580,352747.000
8.583,362098.000
8.587,376936.000
8.590,383318.000
8.593,386043.000
8.596,402324.000
8.599,411906.000
8.602,400574.000
8.606,391015.000
8.609,387725.000
8.612,369789.000
8.615,347883.000
8.618,334173.000
8.621,324505.000
8.625,306834.000
8.628,295959.000
8.631,281041.000
8.634,273764.000
8.637,271256.000
8.640,260733.000
8.644,261902.000
8.647,249467.000
8.650,251385.000
8.653,240281.000
8.656,238663.000
8.659,237557.000
8.663,227413.000
8.666,223037.000
8.669,214585.000
8.672,207154.000
8.675,204042.000
8.678,200383.000
8.681,188293.000
8.685,197248.000
8.688,188085.000
8.691,181046.000
8.694,179470.000
8.697,173452.000
8.700,175067.000
8.704,168291.000
8.707,164026.000
8.710,173021.000
8.713,172022.000
8.716,170362.000
8.719,168723.000
8.723,175244.000
8.726,164028.000
8.729,170918.000
8.732,170189.000
8.735,168973.000
8.738,163250.000
8.742,169065.000
